frame_index,timestamp,time,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
173,1.78E+12,8.757,374.721405,66.11894226,0.997078776,387.5170288,55.24003601,0.990565419,362.6010742,54.87573242,0.989144385,404.1330872,66.0022583,0.853690922,342.6951294,64.70092773,0.826297581,430.2698975,130.4038544,0.995719016,308.2150269,138.564209,0.995953083,467.0741577,186.8983917,0.976860762,267.9785461,208.3480682,0.970183611,489.0256653,204.6177368,0.961371124,269.394043,208.9458466,0.957369149,427.0808716,316.2825928,0.993731678,343.90979,323.4171143,0.993227541,457.0223999,445.0535889,0.668414831,349.0001831,455.4313354,0.644179881,462.9290161,480,0.060221158,350.1863403,480,0.055316135
174,1.78E+12,8.803,373.2877502,65.79257202,0.997177839,385.8688354,54.94166565,0.989909172,361.3252869,54.34515381,0.990388215,401.8185425,65.3757019,0.831163645,341.1097412,63.39154053,0.856845915,427.4627686,128.7746277,0.995553553,305.5168457,137.8634033,0.996581018,463.713623,186.1158447,0.973538339,264.3148193,210.8665161,0.974022925,487.1738892,204.95047,0.956546962,272.9614258,208.0343781,0.961701334,428.7819824,311.9888306,0.993568242,346.1678467,320.2818909,0.993761122,459.625061,438.8023376,0.694315553,355.0794373,450.6532288,0.694104731,464.5522461,480,0.071490213,357.7918091,480,0.070064262
175,1.78E+12,8.849,370.8719788,65.35676575,0.997180462,383.6295471,54.52726746,0.990208626,358.7530518,54.03945923,0.990515113,400.0324402,65.08613586,0.83557415,338.7000732,63.3352356,0.85542053,426.4524536,127.2706146,0.995398819,303.2357483,137.2013092,0.996564686,461.4052734,182.0060272,0.972164273,263.0233765,208.4865723,0.974083781,486.6275635,202.3571167,0.952726066,272.3093262,207.3339386,0.960560024,429.7986755,311.2073975,0.993543863,346.1358643,320.2176514,0.993856847,464.6891479,435.3252869,0.696561277,357.6549072,448.2571716,0.703399062,467.0608521,480,0.076178856,359.1197815,480,0.076562971
176,1.78E+12,8.895,369.5394592,64.81098938,0.997069836,382.178894,53.71633911,0.990252972,357.3834229,53.36830139,0.989738286,398.7857056,63.77592468,0.837305069,337.4478455,62.19992065,0.84398818,426.1670227,126.5812531,0.995602489,301.276886,134.4225006,0.996002018,458.5108032,183.0802002,0.973619699,259.233551,206.0243225,0.969663203,485.2822876,200.9334106,0.952303171,269.264801,208.7967529,0.954495132,428.07724,309.7438354,0.993569732,342.5749512,318.0291748,0.993301749,465.6680603,433.7612,0.701939642,351.3591919,446.0820007,0.691052914,467.9491882,480,0.07853236,349.675415,480,0.074617788
177,1.78E+12,8.941,367.8093872,64.4471283,0.996817946,380.3677673,53.52166748,0.990460575,355.9794006,53.23487854,0.987756371,397.0207214,63.8037262,0.859878302,337.0060425,62.45983887,0.820194662,423.990509,125.5655823,0.996224284,301.3746948,135.1581116,0.995935321,456.6766968,180.6886902,0.978195548,259.4313965,206.080719,0.967588484,485.2570801,204.6602936,0.960273564,269.2633972,207.9788361,0.954510748,426.5777588,302.5088501,0.995148838,343.5645752,311.8840942,0.994408369,465.3453979,422.2423096,0.810383737,358.4165039,436.4689331,0.788492322,466.5968018,480,0.143049911,359.5307312,480,0.131273344
178,1.78E+12,9.034,365.9020996,63.20344543,0.996592581,377.8158264,52.45275879,0.988871634,353.9225159,52.24610901,0.987750351,392.8508911,63.07034302,0.84785825,335.04422,62.01182556,0.858730078,419.6631165,124.8188629,0.996678948,300.0815735,134.6593018,0.996686995,457.5693054,182.7928162,0.978508115,260.6437988,206.1255341,0.97086978,498.0846558,221.6424866,0.96798259,275.8673096,207.5889587,0.964260042,419.6100464,286.6354065,0.995915711,342.9432373,296.2337646,0.995532632,441.6817017,399.7487183,0.910881639,361.7207031,416.2707214,0.903386354,429.8392639,476.5568237,0.309602559,368.7200012,480,0.294721782
179,1.78E+12,9.08,366.1837158,64.25656128,0.996285796,378.3054504,53.27357483,0.988206923,354.3557129,52.90885925,0.986653507,393.2979126,63.16374207,0.839065373,335.3762207,61.67715454,0.853184342,419.3303833,123.7753754,0.996550322,298.7098389,134.8780365,0.996031821,455.4884949,182.9355469,0.977943778,260.6533508,209.1271973,0.964098871,497.0213318,224.7615051,0.966549098,277.4428101,206.7185364,0.958062112,417.1990662,283.327179,0.995342016,340.3505249,293.6388855,0.994499445,438.5748901,393.973053,0.910892725,361.206604,412.3819885,0.896909714,421.6342163,474.8267212,0.319687933,368.6968689,480,0.292956263
180,1.78E+12,9.126,365.8505859,65.90060425,0.996733427,378.4150391,54.58731079,0.990404248,354.1677246,53.71157837,0.986239135,394.1169128,63.75416565,0.87485224,335.7698669,61.36915588,0.830800474,418.6943359,125.1882629,0.997417688,300.3775635,134.9772339,0.996780396,452.2278748,185.7446289,0.983207583,261.7566528,209.5782166,0.968367994,493.704071,230.1169739,0.97456634,273.3911438,208.4827118,0.964326739,412.8375549,279.1272583,0.997434914,337.7249756,288.4811096,0.996788502,434.6161499,388.2746887,0.946777523,359.2110596,405.6125488,0.934135497,417.8987732,470.3833923,0.447220206,367.5151062,480,0.408622175
181,1.78E+12,9.173,367.0863037,65.91046143,0.996055245,379.4009705,54.3896637,0.987430453,354.7515869,53.86413574,0.986968338,393.8558044,64.25660706,0.810014248,334.9367981,62.38566589,0.856175065,418.6263733,124.396286,0.995591402,298.6876831,132.8260498,0.993880987,452.632019,188.0107727,0.971155167,260.4385681,208.9279175,0.945678055,494.5921631,231.2142334,0.959428012,275.9926758,209.7762146,0.944821477,410.8033752,272.6241455,0.991828859,334.8439636,281.8415222,0.989601076,434.6490479,371.3709717,0.909336269,357.170929,389.1741943,0.889713228,410.8622742,470.7174072,0.36686486,359.328064,480,0.326896489
182,1.78E+12,9.219,367.0803528,65.99682617,0.996091902,379.695343,54.30114746,0.987698793,354.4109802,53.80674744,0.987221181,394.4121399,64.63964844,0.821060836,334.7529297,62.97221375,0.858504474,418.4719238,125.2589722,0.995382249,299.1062012,133.1569824,0.994196773,452.4476318,191.0494995,0.969222128,260.321167,209.2892761,0.949280024,492.785614,236.3751068,0.95891875,276.0722961,208.997818,0.949064672,407.2359924,272.8455811,0.990486801,332.1557922,281.7635498,0.988548934,432.2319031,362.7421265,0.908241153,357.5322876,380.4067993,0.894841552,405.8334045,466.9515381,0.384860873,358.8718872,479.8208008,0.355588585
183,1.78E+12,9.266,367.6746216,66.10429382,0.996106207,380.5535278,54.29588318,0.988069236,354.9787903,53.53369141,0.986425519,395.2755737,64.71928406,0.833482981,335.2749329,62.50836182,0.8498106,417.7095947,125.0986023,0.99594146,299.3125916,131.7149963,0.994530022,449.8481445,193.4927216,0.975698292,260.4819336,208.3404388,0.954823434,490.7387695,242.6799927,0.968581796,276.5154419,209.1704712,0.957309246,404.5942078,270.3273621,0.991899371,329.5674744,278.9343872,0.989732444,433.3753662,349.7291565,0.934976399,354.117157,367.4137878,0.921885729,409.8264465,461.8925781,0.49036631,355.5322266,474.8425903,0.452854991
184,1.78E+12,9.312,368.4562988,66.77810669,0.996034086,381.7398987,55.35325623,0.98897469,356.3764343,54.24667358,0.985301673,396.6224976,66.04608154,0.845416069,336.6709595,62.98429871,0.815800786,416.8527832,125.2824707,0.994781554,301.3722229,130.793808,0.992863476,448.2216187,196.614563,0.97439158,262.552124,205.0989685,0.946278334,482.0244751,254.5415955,0.964618742,272.3631897,207.4570618,0.948321879,407.2887878,272.0857239,0.988764524,332.1548767,280.0953674,0.985227704,439.0009766,361.0322571,0.879864991,351.1590576,377.171936,0.848613858,436.4356995,470.3056641,0.302207053,361.3110046,479.8658142,0.263715863
185,1.78E+12,9.359,368.2210693,67.30435181,0.996170938,381.6495972,55.91165161,0.989523947,356.4577637,54.74339294,0.984859765,396.9502869,66.18048096,0.851100326,336.9191895,62.8052063,0.802516758,416.3311768,125.4445648,0.99519676,300.7552185,130.8632507,0.99303329,447.8128052,197.7557678,0.978507042,260.6774902,205.770752,0.949246585,481.1733093,256.9709473,0.969082177,272.5037842,206.515625,0.951085567,407.7406311,274.5080261,0.990380645,331.7879028,282.7226868,0.986765385,442.1041565,371.7789307,0.867802918,351.0828857,388.0143127,0.82674551,446.2175293,474.8154297,0.25115791,362.8839722,480,0.211560488
186,1.78E+12,9.452,368.1987915,66.84527588,0.996237755,381.5782776,55.72102356,0.990267098,356.6688538,54.64364624,0.983625829,396.9549866,66.14059448,0.869785309,337.3160706,63.12954712,0.775387168,415.6206055,125.1282959,0.995741725,301.242981,130.6178284,0.993289769,446.8467102,195.480896,0.982934892,259.862793,203.0359802,0.951877415,476.8174438,255.3569946,0.975381672,268.2286987,207.5299683,0.954864979,407.10495,274.1256409,0.992704511,331.6104431,282.1628113,0.989292741,440.9547729,374.3746033,0.892634034,349.262207,389.8065491,0.848415852,453.5326843,476.0933533,0.283282608,366.2907104,480,0.232585102
187,1.78E+12,9.498,368.4703369,66.25990295,0.996256709,381.6396484,55.23323059,0.989995956,356.6777649,54.29792786,0.983650029,396.4444275,65.87562561,0.863101602,336.3244934,63.27340698,0.777718902,414.988739,125.6370544,0.996192813,300.1039124,130.4848633,0.993295372,446.6322021,195.6843109,0.985048711,259.5983887,201.2822571,0.951162755,477.1691895,255.7343597,0.977774858,264.4368896,209.0326233,0.954753995,406.335144,273.6108398,0.994099617,330.4245605,281.3789368,0.99077177,441.0408325,375.7106323,0.911712587,347.8803101,390.716095,0.866886914,456.4567566,474.9938965,0.322731078,367.5334167,480,0.258322001
188,1.78E+12,9.544,368.4971619,65.82325745,0.996218264,381.5851746,54.88938904,0.98995322,356.8814697,53.9200592,0.983202934,396.342926,65.38734436,0.862072706,336.5534363,62.72372437,0.771036446,414.914978,124.4849243,0.996201336,300.4696655,130.5140991,0.993153572,446.1156006,194.2916565,0.985632896,261.4987793,202.6966248,0.951102614,475.0153809,255.0856781,0.978177071,267.3440552,209.824707,0.95419991,407.7749329,273.9359741,0.994079351,331.6411438,282.0845642,0.990606546,441.3414917,378.0614319,0.902668476,346.3785706,393.4834595,0.851335764,457.602356,474.5710449,0.290815026,365.3841248,480,0.227891386
189,1.78E+12,9.591,368.5882568,66.1985321,0.99624455,381.9012756,55.32933044,0.990048528,357.0712585,54.12013245,0.983426332,397.0374756,65.84153748,0.866561592,336.907135,62.5280304,0.772865057,416.0078735,126.1948547,0.996311724,300.9644165,131.0405579,0.993584931,447.7062988,195.8223114,0.984770477,261.6100159,201.3760986,0.951288104,475.1116333,254.7001648,0.976901233,266.7020569,206.9425507,0.953362048,408.3383179,277.3425293,0.99471128,332.4504089,284.8361816,0.991801918,439.8500366,383.8692627,0.912715852,349.3374329,398.1329956,0.868849337,453.3399048,476.8106384,0.319232106,369.0465393,480,0.256181747
190,1.78E+12,9.637,368.974823,65.01469421,0.996236801,382.0463562,54.03607178,0.99003464,357.3048096,53.15367126,0.984055758,397.0678101,64.66392517,0.863123536,337.0252686,62.19281006,0.778075635,417.4006958,125.532196,0.996042848,300.6277161,131.0410309,0.993004858,449.8954163,196.3808899,0.982906282,261.3375549,202.5221863,0.945340872,475.6635742,256.427002,0.973477006,263.0411682,210.0858459,0.94664973,407.5969849,276.0280762,0.993820846,330.2417908,283.5075684,0.990385652,440.8175354,382.0708618,0.901779771,345.2721863,396.5209961,0.853042483,452.975647,476.267395,0.300133526,362.3200073,480,0.238343328
191,1.78E+12,9.684,371.2196045,64.05918884,0.996688426,384.0924072,52.58259583,0.99000448,359.2233887,51.98353577,0.986561,399.287323,62.58406067,0.84738338,338.5670776,60.64454651,0.807466507,421.7722168,125.7253113,0.996198237,302.8913879,131.9104919,0.994449377,455.9814453,199.4787903,0.982303858,265.5436096,203.8858948,0.957367897,478.628479,260.599823,0.972913504,267.4171753,206.2953491,0.955881655,413.2996826,284.9742737,0.994013846,334.5136719,292.5423584,0.991661787,445.5334473,394.8736572,0.872777283,350.121582,409.5977173,0.829289854,452.0688171,480,0.221621603,363.0944824,480,0.18241784
192,1.78E+12,9.73,371.323761,64.50593567,0.99657613,384.6210938,53.12583923,0.989655852,359.3144836,52.10960388,0.986560762,399.8520508,63.49693298,0.840479553,338.2333984,60.59318542,0.809512436,421.6583862,126.0579834,0.99606508,302.594574,132.0482483,0.993947506,457.0549927,199.3460083,0.980918467,267.4308777,204.3816071,0.951967835,479.663269,260.7478638,0.970124364,268.3577576,206.243988,0.950022638,412.67276,283.6448364,0.993739724,333.8245239,291.0756836,0.991073787,446.2828064,391.8328247,0.879570842,351.1734314,406.1874084,0.835968614,451.7800293,480,0.2452849,364.341095,480,0.200886518
193,1.78E+12,9.777,372.0429077,65.0115509,0.996576965,385.1375732,53.55906677,0.989724517,359.9955444,52.76531982,0.986134946,400.3375244,63.45062256,0.838819385,338.7806702,60.98571777,0.801202953,422.257782,126.2484741,0.99626559,302.9998779,131.397644,0.993596077,456.1436768,200.1324463,0.982696176,265.5028687,203.017395,0.949770629,478.5788879,260.7209167,0.972130775,264.6773682,207.7774353,0.948792875,413.8417053,284.3940125,0.994151056,334.5743713,291.5808716,0.99113816,448.3729858,395.6435242,0.87672013,351.2147217,409.5891724,0.823173285,455.8266907,480,0.229722396,363.9402161,480,0.180748373
194,1.78E+12,9.823,372.2229309,65.28430176,0.996613681,385.3772583,53.91925049,0.989836156,360.2135315,52.96392822,0.986233354,400.7380371,63.85313416,0.842971981,338.983551,60.94706726,0.804613471,423.3490295,127.8194733,0.996446669,302.524353,131.9849091,0.994019747,456.8696289,201.4658508,0.982755899,264.1557617,203.1741028,0.95101732,479.7111206,261.6483459,0.972249866,265.1020203,210.4714661,0.949733794,415.8586426,287.9719543,0.994615376,336.0747375,294.8721924,0.991931856,448.9275513,400.5757751,0.879766524,354.4349976,413.8578186,0.828792572,454.9761963,480,0.232024029,369.236908,480,0.184084535
195,1.78E+12,9.869,372.8226318,65.03996277,0.996561348,385.8435669,53.84944153,0.989792228,360.8745422,52.91014099,0.986533523,400.9258423,64.22711182,0.844498873,339.7267456,61.41099548,0.810599864,423.4982605,128.5476074,0.996236503,302.5489807,132.6698456,0.993980765,459.1577454,201.8190613,0.980610967,263.3444824,203.8201599,0.948264539,482.3084106,263.3357239,0.96886158,266.2309265,212.0646057,0.945886314,414.6304321,287.8338318,0.994131863,335.1351624,294.7065125,0.991432548,447.9681091,397.1295776,0.88282907,354.8694153,410.2181702,0.836921573,455.4173584,480,0.254170567,371.3445435,480,0.206135571
196,1.78E+12,9.915,373.4026489,65.89279175,0.996551514,386.5035706,54.6968689,0.989616632,361.2018433,53.73492432,0.986454308,401.6263428,65.27642822,0.840663612,339.5240784,62.45742798,0.81088376,424.0905762,130.5850525,0.996368885,302.633728,134.1974792,0.99388653,459.1471558,203.1165619,0.981598258,264.3726196,203.8181305,0.94800061,482.9719849,264.2166748,0.970154285,265.6021423,213.0567322,0.946014941,414.9067993,290.9017334,0.994271159,334.9771118,297.5272522,0.991417766,448.4946289,401.6097107,0.871859729,355.0822144,414.4546204,0.818895221,454.7597351,480,0.226723358,371.085083,480,0.179754347
197,1.78E+12,9.962,373.8558655,66.26765442,0.996793211,386.7654419,55.10900879,0.989924252,361.9411011,54.22663879,0.987376809,401.9911499,65.529953,0.846915066,340.8861389,62.92178345,0.820970118,425.3801575,131.0595093,0.99635458,304.4968262,135.8665161,0.995112121,461.4277344,203.5902405,0.98108232,265.5204468,206.5112,0.958943009,483.6289063,264.5730591,0.970300972,265.736084,214.3283081,0.955009222,417.9578247,292.2518311,0.994248986,338.4177551,299.0854797,0.992336571,448.5358887,406.6144104,0.852931619,356.1678162,419.4483032,0.810344636,456.0202637,480,0.187411457,372.7336426,480,0.156610295
198,1.78E+12,10.009,373.9391479,67.20779419,0.996515155,386.6659241,55.59416199,0.9898085,361.729126,55.38316345,0.985930562,402.2430115,65.09068298,0.853485703,340.9450989,63.94523621,0.805239797,426.4109497,131.0505524,0.99641645,304.1704407,135.5697021,0.994289279,461.1086121,204.7251587,0.981494784,264.3152771,205.2757874,0.950766385,483.8545837,265.7120972,0.969531119,265.0848999,214.5181427,0.946866035,416.2769165,293.7064514,0.994102776,335.9987183,300.533783,0.991428077,448.6002808,406.6037903,0.849601626,355.4646912,420.0474854,0.794342518,454.180542,480,0.187896535,371.3757935,480,0.150350362
199,1.78E+12,10.055,375.2993469,69.51609802,0.996450424,389.0836792,57.97833252,0.99010694,363.2946472,56.96154785,0.986143529,405.5169678,67.50056458,0.858728588,342.3346558,64.34884644,0.803065121,428.4895325,132.7725525,0.996202886,304.1168518,136.641571,0.994052589,462.7169189,205.9263,0.979153097,265.3410034,207.0600128,0.945757926,486.6146545,268.7932129,0.964390814,265.128418,216.3366394,0.938854635,416.7577209,296.2895813,0.994152367,334.8635864,302.7241211,0.991524637,450.2083435,409.8226318,0.854401588,354.1514282,422.656311,0.801365674,453.3197021,480,0.205447808,368.9542847,480,0.165566608
200,1.78E+12,10.101,375.6031494,69.17416382,0.99665302,389.0898743,57.44181824,0.989947021,363.2142639,56.76332092,0.987301469,405.2028198,67.0615387,0.849753201,341.9827271,64.85643005,0.81911999,428.3703308,133.0558929,0.996073961,305.5215149,138.3000183,0.99467504,463.7183228,206.017395,0.978297412,267.2028503,208.4789124,0.95307678,487.7565918,268.5978699,0.964460909,263.2714844,215.7736053,0.946596146,418.0794678,298.138916,0.993584573,337.5184021,305.0372314,0.991398096,450.2603455,411.3127441,0.828593373,357.7834167,424.79422,0.781705916,452.0074158,480,0.169129252,371.8880615,480,0.140969753
201,1.78E+12,10.147,376.2308655,69.32835388,0.996763945,389.7521362,58.10557556,0.989979625,364.1246643,56.970047,0.987662971,405.6685486,68.63456726,0.84964329,342.8079529,65.3394928,0.823798478,429.4056702,134.9058838,0.996325672,306.4366455,139.1377411,0.995201111,466.7149048,207.0536957,0.979303241,268.8250732,208.799408,0.957872212,489.8470459,268.4436646,0.965973318,268.4279175,215.8481445,0.950442374,420.6004028,300.7854614,0.994445562,339.7391357,307.0591736,0.992746174,450.1662598,417.9239502,0.833718121,357.3233032,429.9591675,0.791448474,452.7144165,480,0.16617088,370.4367371,480,0.140232399
202,1.78E+12,10.194,376.2180786,69.32159424,0.997127235,389.6182861,58.39936829,0.989292979,364.12854,57.02554321,0.990266025,404.831665,69.89367676,0.835465372,341.8982544,66.40724182,0.869095325,429.1456909,137.2875977,0.996596873,302.8302917,144.4019165,0.997363508,472.5163879,207.2515564,0.975647092,266.5186768,217.0489502,0.97399503,495.4674072,267.4482117,0.961129427,267.5984497,221.3554077,0.962219775,418.1636047,301.8540649,0.995515764,336.4866638,308.8514709,0.995403886,446.2912903,417.8650818,0.854711533,361.8901062,430.4855347,0.853743434,445.0322571,480,0.190699965,379.1683044,480,0.188533276
203,1.78E+12,10.239,376.2180786,69.32159424,0.997127235,389.6182861,58.39936829,0.989292979,364.12854,57.02554321,0.990266025,404.831665,69.89367676,0.835465372,341.8982544,66.40724182,0.869095325,429.1456909,137.2875977,0.996596873,302.8302917,144.4019165,0.997363508,472.5163879,207.2515564,0.975647092,266.5186768,217.0489502,0.97399503,495.4674072,267.4482117,0.961129427,267.5984497,221.3554077,0.962219775,418.1636047,301.8540649,0.995515764,336.4866638,308.8514709,0.995403886,446.2912903,417.8650818,0.854711533,361.8901062,430.4855347,0.853743434,445.0322571,480,0.190699965,379.1683044,480,0.188533276
204,1.78E+12,10.331,377.1709595,69.34515381,0.996856809,390.8284302,58.33407593,0.990808964,364.8189087,57.14085388,0.987137437,407.2172852,70.28210449,0.877266824,343.631073,67.28106689,0.818493783,433.140625,138.3457336,0.996896625,306.6739502,144.2672424,0.996130109,473.1044312,209.0080872,0.981698513,268.5218506,215.595459,0.963734686,499.2624512,270.5505676,0.970398068,268.5567627,222.1827545,0.956499517,423.3448486,301.6736145,0.995329976,341.1237488,308.4048462,0.994044483,449.1014404,416.7836914,0.856665492,358.6814575,429.618103,0.822732627,447.7444153,480,0.188341662,373.3084717,480,0.163545623
205,1.78E+12,10.378,378.0545044,70.88511658,0.996053815,391.506958,59.75949097,0.990572989,365.8936157,58.44700623,0.979002714,408.4160767,70.72338867,0.883184671,344.707428,67.15234375,0.723552406,435.7683105,138.4065857,0.997708559,307.7830811,141.6502228,0.992281854,474.0706482,207.5218353,0.990157127,270.8571167,211.8679199,0.934689462,500.5811157,267.5063782,0.983449638,279.194397,223.0401917,0.943687201,422.8319397,301.4880371,0.995806932,339.1724854,307.3344727,0.991372228,446.5795288,410.9087524,0.883157313,351.9023743,423.4196167,0.783656061,442.1796875,479.3554077,0.215134442,366.1902161,480,0.141232073
206,1.78E+12,10.424,380.1925964,72.01806641,0.996107996,393.916687,60.89575195,0.990718782,367.828125,59.19380188,0.979648888,410.7560425,72.47262573,0.88193208,345.889801,68.12319946,0.731249392,438.2338562,141.7227478,0.997790456,307.955719,144.7275696,0.992127299,475.9343262,211.6148071,0.989722431,271.2304077,216.4040527,0.927869439,504.4439697,274.1831055,0.981520712,275.9526978,229.8046417,0.935939729,425.0718689,304.2442627,0.995797873,339.9105225,310.0396729,0.991097569,450.956543,411.9365234,0.884585857,353.4449158,424.4827271,0.781972051,443.6178894,478.9291382,0.226573423,366.7570801,480,0.147086129
207,1.78E+12,10.471,380.8288269,71.5774231,0.996289253,394.5585938,60.62644958,0.990952492,368.2973328,58.94062805,0.98122257,411.3499756,72.89530945,0.881594956,346.0802917,68.66487122,0.748750031,439.3668823,142.0717316,0.997747242,306.8964233,145.5999146,0.992874026,476.2691956,211.734314,0.989378512,268.8366699,217.1912384,0.935547173,504.5037842,275.4552002,0.980392516,275.7999268,229.1260834,0.939696312,426.7822876,306.6712952,0.995609224,339.5281372,312.8728638,0.991229057,455.2800293,413.5732117,0.864503324,351.6660156,426.7908325,0.759706676,447.6296082,479.3119202,0.193795681,361.9971924,480,0.128168583
208,1.78E+12,10.564,380.6575317,73.32463074,0.996471405,394.8905029,61.77075195,0.991637051,367.9351501,60.15921021,0.981331468,412.8673401,73.20335388,0.895052254,346.038147,69.18733215,0.737159312,441.155426,143.2667542,0.997813344,308.8260803,147.6271973,0.993851542,477.0339966,213.2973175,0.989641726,271.4513855,220.5520935,0.944403112,505.1640015,277.6716919,0.981287837,272.3740845,236.2168579,0.94638294,429.6199646,308.3795166,0.995943487,342.1411743,314.5516968,0.992347002,457.0216064,415.5852661,0.867700458,351.5316467,428.5841675,0.773634136,449.5385132,477.8572998,0.195309743,361.5648804,480,0.134199902
209,1.78E+12,10.657,381.7822266,74.39875793,0.996735156,396.0869446,62.67015076,0.992164254,368.787323,61.70318604,0.9836151,414.7960205,73.84599304,0.90268302,347.3370361,71.28913879,0.756921053,443.9007874,143.6679077,0.997584343,310.8631592,148.947998,0.995043993,479.4436646,213.8996887,0.988169551,274.3501587,219.4286652,0.956623435,506.2270813,279.3044739,0.979070187,275.9519043,231.619339,0.953941882,432.6039124,311.5133057,0.995849133,343.9415283,317.8987427,0.993331611,460.8605652,423.8630066,0.836001158,350.7653503,437.4433594,0.755981982,455.4909058,480,0.151709735,359.6399231,480,0.113025755
210,1.78E+12,10.704,382.6144104,75.12297058,0.99666959,396.7745056,63.12181091,0.991797686,369.3448486,62.2615509,0.983841002,415.2503662,73.82513428,0.894740283,347.536499,71.51568604,0.764375091,444.2353516,144.3760071,0.997533917,311.9806824,149.0259399,0.994758427,479.7464294,215.9832611,0.987140477,277.473999,220.3074951,0.952702105,508.5319214,280.370575,0.97683537,277.9770203,234.1838074,0.94900614,432.165802,311.8411255,0.995711088,344.2127686,317.8983154,0.99305445,459.8825684,422.7319336,0.843555212,351.2817993,436.0587158,0.765870631,452.2466431,479.6172485,0.167456403,359.3769531,480,0.124603137
211,1.78E+12,10.75,387.1161194,77.96981812,0.996791065,401.3805847,65.20581055,0.991826177,373.3831482,64.89907837,0.986282051,420.3331604,74.17843628,0.895370126,351.4934692,73.06622314,0.802729666,449.218811,146.1175232,0.997232497,314.6708679,149.4447174,0.995638549,484.5696411,218.8229065,0.981965482,276.7349243,220.8200378,0.955106735,514.6234741,286.0626831,0.96949321,279.4767761,244.236084,0.948057294,430.9619751,309.7941284,0.995312929,342.8401184,315.0513306,0.993518531,455.0987854,418.6853638,0.864725888,351.2882996,431.1885986,0.819369733,444.6376953,476.3591003,0.220312819,361.9421082,480,0.181744307
212,1.78E+12,10.796,388.2268982,78.31706238,0.996887743,402.8013916,65.84747314,0.992021918,374.8753052,65.10522461,0.986572027,422.1611023,75.22157288,0.901278257,353.4640198,73.11427307,0.803676784,450.4927979,147.7596741,0.997162759,317.0212097,151.2680054,0.996127427,485.7142334,218.5439911,0.981915236,279.4822998,221.9112244,0.961154759,515.9786987,286.3544617,0.970129609,279.6853027,246.5936584,0.953262389,433.3854675,313.4819641,0.995311081,345.7128601,318.5585022,0.993930221,455.5290527,428.6070557,0.83348161,352.499115,440.4661865,0.789269567,446.1248169,479.9555054,0.165961325,363.1822205,480,0.140005499
213,1.78E+12,10.842,389.4298096,78.9911499,0.996879935,404.0207825,66.66044617,0.992070258,376.2098999,65.80172729,0.986509621,423.2350464,76.21630859,0.90398556,354.9770508,73.77001953,0.805383146,451.2453918,148.984024,0.997245312,317.5550537,150.8022766,0.996160269,487.5032349,221.0264282,0.981790662,277.2172852,221.2374573,0.959992468,518.569397,290.7928772,0.970146537,280.0749512,247.8469238,0.952570558,431.7923279,311.3473511,0.995262861,344.7556763,315.7978821,0.993814826,453.3029785,423.6956787,0.851059377,354.0782776,434.6896057,0.810011923,444.1134338,478.09375,0.193623662,366.5151672,480,0.164192781
214,1.78E+12,10.888,389.9520264,79.39498901,0.996936679,405.0513611,67.31918335,0.992478609,377.1661987,66.11488342,0.986478627,424.9210815,77.28367615,0.915779412,356.829895,73.98965454,0.799448192,452.4630432,149.6568451,0.997231066,318.7782593,150.9229889,0.996548116,489.5274963,221.3935547,0.981771052,277.5914917,221.0245819,0.964247406,519.3835449,292.0111084,0.970765054,280.2337036,248.0341034,0.95624733,431.0898438,312.8292542,0.995297253,344.0963135,316.7844238,0.994171202,452.2404785,424.4818115,0.846878886,353.4396057,434.4629822,0.812724292,444.4662476,479.5183716,0.188162357,366.9625244,480,0.165117919
215,1.78E+12,10.935,391.6022034,79.54998779,0.996866047,406.8259277,67.04949951,0.992292285,378.2012939,66.10816956,0.986664534,426.6293335,76.48684692,0.909343064,356.8738708,73.76679993,0.800359964,452.9362183,149.6106873,0.99713093,319.3765564,149.4800415,0.995910645,492.031311,222.7911987,0.980788529,277.2611084,218.4821777,0.956517756,519.9700928,293.9468384,0.969436526,279.8973999,247.204834,0.949647546,428.0351257,313.0626831,0.994872391,341.4518738,316.3806458,0.99320215,451.2497864,422.7029114,0.850290656,354.3015137,431.6690369,0.808430791,444.486969,477.7088623,0.203155667,367.6988525,480,0.172467425
